Sucursal,Cajero,ID_Transaccion,Transaccion,Tiempo_Servicio_seg,Satisfaccion,Monto
85,3983,3,Deposito,49.81534664,Muy Bueno,2123.49
85,3983,3,Deposito,168.6916486,Bueno,2778.55
85,3983,3,Deposito,82.14136939,Muy Bueno,2180.15
85,3983,3,Deposito,142.8229943,Muy Bueno,2818.04
85,3983,3,Deposito,49.54596614,Regular,1840.5
85,3983,3,Deposito,25.53832149,Muy Bueno,1467.69
85,3983,3,Deposito,43.89010057,Muy Bueno,291.73
85,3983,3,Deposito,40.37994633,Regular,1196.27
85,3983,3,Deposito,32.99906526,Bueno,1238.76
85,3983,3,Deposito,90.8171523,Muy Bueno,1355.37
85,3983,3,Deposito,50.80146829,Bueno,2174.33
85,3983,3,Deposito,120.3530633,Muy Bueno,769.2
85,3983,3,Deposito,188.8510623,Bueno,3341.89
85,3983,3,Deposito,248.4182,Regular,4067.36
85,3983,3,Deposito,63.76975568,Muy Bueno,2342.66
85,3983,3,Deposito,69.31656545,Regular,1221.21
85,3983,3,Deposito,87.41829112,Bueno,2235.43
85,3983,3,Deposito,128.9911493,Muy Bueno,1586.63
85,3983,3,Deposito,80.60070558,Bueno,1533.87
85,3983,3,Deposito,70.46286904,Bueno,1195.91
85,3983,3,Deposito,139.2310827,Muy Bueno,2524.33
85,3983,3,Deposito,133.9635334,Bueno,2631.65
85,3983,3,Deposito,92.80745821,Bueno,1346.46
85,3983,3,Deposito,224.8856714,Bueno,2405.33
85,3983,3,Deposito,124.8732118,Muy Bueno,1488.84
85,3983,3,Deposito,41.74136482,Muy Bueno,1654.01
85,3983,3,Deposito,176.1431325,Muy Bueno,2752.49
85,3983,3,Deposito,57.902406,Muy Bueno,2381.11
85,3983,3,Deposito,122.2162379,Bueno,2819.21
85,3983,3,Deposito,232.1678717,Muy Bueno,2552.65
85,3983,3,Deposito,218.4060464,Bueno,1889.18
85,3983,3,Deposito,235.3691155,Bueno,2094.65
85,3983,3,Deposito,116.555321,Bueno,664.99
85,3983,3,Deposito,139.8299342,Muy Bueno,1676.82
85,3983,3,Deposito,241.4992852,Regular,1543.29
85,3983,3,Deposito,113.3833768,Regular,1679.37
85,3983,3,Deposito,166.780191,Muy Bueno,2064.1
85,3983,3,Deposito,136.6126823,Muy Bueno,595.49
85,3983,3,Deposito,161.577873,Muy Bueno,2210.49
85,3983,3,Deposito,136.2940478,Bueno,2244.06
85,3983,3,Deposito,69.45774058,Regular,2117.6
85,3983,3,Deposito,116.3254822,Muy Bueno,754.19
85,3983,3,Deposito,302.058333,Bueno,4188.12
85,3983,3,Deposito,63.27045381,Bueno,1851.23
85,3983,3,Deposito,108.7270109,Regular,1694.79
85,3983,3,Deposito,52.68209555,Regular,2581.37
85,3983,3,Deposito,88.92242389,Muy Bueno,2113.03
85,3983,3,Deposito,86.94451309,Regular,2269.84
85,3983,3,Deposito,228.2586289,Bueno,1088.29
85,3983,3,Deposito,66.12799028,Muy Bueno,2069.07
85,3983,3,Deposito,47.47697832,Muy Bueno,997.27
85,3983,3,Deposito,42.32139839,Regular,1747.33
85,3983,3,Deposito,231.6532884,Muy Bueno,2571.9
85,3983,3,Deposito,44.3035527,Muy Bueno,1997.64
85,3983,3,Deposito,82.38668509,Muy Bueno,2213.21
85,3983,3,Deposito,146.31876,Bueno,2485.93
85,3983,3,Deposito,99.26844587,Muy Bueno,1562.34
85,3983,3,Deposito,221.387608,Muy Bueno,4223.62
85,3983,3,Deposito,42.85797254,Muy Bueno,1482.69
85,3983,3,Deposito,42.24380118,Bueno,1161.82
85,3983,3,Deposito,183.2575513,Muy Bueno,2238.8
85,3983,3,Deposito,140.0044494,Bueno,2638.47
85,3983,3,Deposito,128.8239243,Bueno,1028.56
85,3983,3,Deposito,133.6373228,Bueno,3160.36
85,3983,3,Deposito,126.0876794,Muy Bueno,2058.86
85,3983,3,Deposito,237.4590439,Muy Bueno,2018.88
85,3983,3,Deposito,80.92513367,Bueno,2398.03
85,3983,3,Deposito,94.88637847,Bueno,1898.05
85,3983,3,Deposito,235.9621636,Muy Bueno,2519.35
85,3983,3,Deposito,55.45344666,Regular,2054.2
85,3983,3,Deposito,161.8034902,Muy Bueno,2526.17
85,3983,3,Deposito,198.6482595,Muy Bueno,2633.29
85,3983,3,Deposito,93.01432165,Bueno,1564.97
85,3983,3,Deposito,71.66411193,Bueno,2145.89
85,3983,3,Deposito,111.4903293,Muy Bueno,2224.89
85,3983,3,Deposito,32.2100326,Muy Bueno,1113.16
85,3983,3,Deposito,188.3672377,Bueno,2803.89
85,3983,3,Deposito,107.7498073,Muy Bueno,2041.79
85,3983,3,Deposito,29.07870637,Bueno,689.9
85,3983,3,Deposito,144.1346498,Muy Bueno,2336.89
85,3983,3,Deposito,81.80067639,Muy Bueno,2213.05
85,3983,3,Deposito,101.3931292,Regular,2081.05
85,3983,3,Deposito,166.1962066,Bueno,1437.73
85,3983,3,Deposito,127.345293,Muy Bueno,2355.74
85,3983,3,Deposito,97.25586369,Bueno,1636.44
85,3983,3,Deposito,106.6172443,Bueno,1906.53
85,3983,3,Deposito,72.91739294,Bueno,861.81
85,3983,3,Deposito,43.52472371,Muy Bueno,1468.52
85,3983,3,Deposito,161.190951,Muy Bueno,2131.07
85,3983,3,Deposito,151.1090292,Regular,2477.07
85,3983,3,Deposito,68.48333815,Muy Bueno,1214.94
85,3983,3,Deposito,164.2497093,Regular,2668.53
85,3983,3,Deposito,99.86829853,Muy Bueno,1792.95
85,3983,3,Deposito,88.4835817,Muy Bueno,2212.37
85,3983,3,Deposito,58.14871813,Bueno,2437.84
85,3983,3,Deposito,67.31030292,Bueno,1363.1
85,3983,3,Deposito,195.4299568,Muy Bueno,2605.87
85,3983,3,Deposito,104.9527641,Bueno,978.03
85,3983,3,Deposito,107.1240851,Regular,2416.38
85,3983,3,Deposito,242.7903211,Muy Bueno,2158.24
85,3983,3,Deposito,61.55841455,Muy Bueno,362.77
85,3983,3,Deposito,259.7600516,Muy Bueno,2236.43
85,3983,3,Deposito,99.6680413,Bueno,2399.79
85,3983,3,Deposito,62.86587686,Bueno,1018.77
85,3983,3,Deposito,187.2836905,Bueno,2372.15
85,3983,3,Deposito,108.3203069,Muy Bueno,2323.31
85,3983,3,Deposito,142.3000178,Regular,2308.28
85,3983,3,Deposito,109.142766,Bueno,3099.17
85,3983,3,Deposito,306.3938907,Muy Bueno,2303.6
85,3983,3,Deposito,46.06037205,Muy Bueno,1005.6
85,3983,3,Deposito,94.61162993,Muy Bueno,728.04
85,3983,3,Deposito,191.2135993,Regular,1688.92
85,3983,3,Deposito,161.910881,Regular,696.62
85,3983,3,Deposito,76.20796086,Muy Bueno,2021.96
85,3983,3,Deposito,95.98961685,Muy Bueno,998.52
85,3983,3,Deposito,101.6180186,Bueno,2310.98
85,3983,3,Deposito,46.10104076,Bueno,1369.11
85,3983,3,Deposito,154.2110971,Regular,1139.39
85,3983,3,Deposito,54.57550037,Bueno,2154.02
85,3983,3,Deposito,179.6135494,Bueno,2551.37
85,3983,3,Deposito,39.34933565,Bueno,1429.14
85,3983,3,Deposito,115.5592522,Bueno,2051.91
85,3983,3,Deposito,108.3627674,Bueno,2405.53
85,3983,3,Deposito,49.87306406,Bueno,1809.5
85,3983,3,Deposito,68.11177402,Muy Bueno,437.88
85,3983,3,Deposito,247.7671481,Muy Bueno,2299.84
85,3983,3,Deposito,135.7706698,Regular,2861.73
85,3983,3,Deposito,195.1992501,Muy Bueno,3277.91
85,3983,3,Deposito,76.31204384,Bueno,2311.13
85,3983,3,Deposito,56.40550532,Muy Bueno,1589.32
85,3983,3,Deposito,166.1757665,Muy Bueno,2019.66
85,3983,3,Deposito,82.9334216,Muy Bueno,2760.23
85,3983,3,Deposito,61.3928341,Bueno,662.38
85,3983,3,Deposito,133.7987857,Bueno,1833.4
85,3983,3,Deposito,114.9181485,Muy Bueno,1712.35
85,3983,3,Deposito,86.99259844,Bueno,2180.45
85,3983,3,Deposito,261.0337788,Muy Bueno,2019.67
85,3983,3,Deposito,151.5471012,Muy Bueno,855.94
85,3983,3,Deposito,71.39950121,Regular,1204.53
85,3983,3,Deposito,194.2075083,Regular,2548.7
85,3983,3,Deposito,83.46398302,Muy Bueno,1658.15
85,3983,3,Deposito,244.5487459,Bueno,2857.79
85,3983,3,Deposito,79.25600476,Regular,1919.87
85,3983,3,Deposito,65.38015619,Bueno,1055.87
85,3983,3,Deposito,107.4866678,Bueno,1682.46
85,3983,3,Deposito,71.31934509,Regular,1818.71
85,3983,3,Deposito,177.9889764,Muy Bueno,2065.51
85,3983,3,Deposito,254.4410114,Regular,2065.33
85,3983,3,Deposito,175.8791422,Bueno,2465.77
85,3983,3,Deposito,120.0288898,Regular,2458.31
85,3983,3,Deposito,168.3525041,Bueno,2049.11
85,3983,3,Deposito,147.7377493,Muy Bueno,2168.37
85,3983,3,Deposito,187.2490352,Regular,2844.16
85,3983,3,Deposito,66.64404083,Muy Bueno,2455.24
85,3983,3,Deposito,230.522579,Regular,3205.14
85,3983,3,Deposito,58.04035457,Regular,1668.68
85,3983,3,Deposito,127.669377,Muy Bueno,2565.14
85,3983,3,Deposito,261.2035483,Bueno,2978.54
85,3983,3,Deposito,95.4543177,Bueno,2372.44
85,3983,3,Deposito,214.9528826,Bueno,2038.61
85,3983,3,Deposito,27.35280457,Regular,1275.04
85,3983,3,Deposito,112.3278474,Muy Bueno,2021.92
85,3983,3,Deposito,252.814641,Muy Bueno,605.78
85,3983,3,Deposito,85.98610527,Bueno,1679.18
85,3983,3,Deposito,131.512024,Regular,543.64
85,3983,3,Deposito,87.24920915,Muy Bueno,1583.82
85,3983,3,Deposito,197.7884961,Regular,2467.09
85,3983,3,Deposito,79.65139944,Muy Bueno,2195.01
85,3983,3,Deposito,87.14705076,Muy Bueno,2113.06
85,3983,3,Deposito,181.799121,Muy Bueno,2245.11
85,3983,3,Deposito,148.7715674,Regular,2080.01
85,3983,3,Deposito,182.7368517,Regular,1233.22
85,3983,3,Deposito,52.25197913,Bueno,1941.7
85,3983,3,Deposito,179.8170685,Bueno,3195.12
85,3983,3,Deposito,158.1111611,Bueno,2208.99
85,3983,3,Deposito,106.9955627,Muy Bueno,2358.21
85,3983,3,Deposito,203.2152547,Bueno,2968
85,3983,3,Deposito,139.4246492,Regular,2994.67
85,3983,3,Deposito,138.4981809,Muy Bueno,2148.95
85,3983,3,Deposito,115.9897348,Bueno,1333.65
85,3983,3,Deposito,43.98467445,Regular,1635.02
85,3983,3,Deposito,77.19263223,Bueno,574.61
85,3983,3,Deposito,139.1711798,Muy Bueno,2096.31
85,3983,3,Deposito,81.59489377,Bueno,2397.6
85,3983,3,Deposito,103.1073156,Muy Bueno,1241.94
85,3983,3,Deposito,145.6617084,Regular,804.34
85,3983,3,Deposito,127.5824755,Bueno,2142.53
85,3983,3,Deposito,62.52095945,Bueno,893.14
85,3983,3,Deposito,127.668462,Muy Bueno,1653.16
85,3983,3,Deposito,82.67203817,Regular,1113.21
85,3983,3,Deposito,183.1074135,Muy Bueno,2108.1
85,3983,3,Deposito,125.5253551,Regular,1726.53
85,3983,3,Deposito,165.2342264,Regular,2211.61
85,3983,3,Deposito,99.95022837,Muy Bueno,2020.72
85,3983,3,Deposito,126.4363258,Bueno,3354.34
85,3983,3,Deposito,117.8516825,Bueno,1940.45
85,3983,3,Deposito,67.95027024,Muy Bueno,1683.34
85,3983,3,Deposito,44.17397116,Bueno,750.97
85,3983,3,Deposito,119.2204861,Bueno,1740.65
85,3983,3,Deposito,261.9435339,Bueno,3076.17
85,3983,3,Deposito,339.8182891,Bueno,2472.8
85,3983,3,Deposito,112.4097327,Regular,1219.79
85,3983,3,Deposito,114.1733245,Muy Bueno,2601.87
85,3983,3,Deposito,165.3052586,Regular,564.47
85,3983,3,Deposito,92.44724484,Regular,1899.76
85,3983,3,Deposito,35.06961782,Regular,180.07
85,3983,3,Deposito,38.8377584,Bueno,703.16
85,3983,3,Deposito,107.0721016,Muy Bueno,2403.1
85,3983,3,Deposito,73.89801644,Muy Bueno,1859.6
85,3983,3,Deposito,73.51989766,Regular,2301.27
85,3983,3,Deposito,81.72286259,Bueno,2257.59
85,3983,3,Deposito,154.2534408,Bueno,1760.3
85,3983,3,Deposito,241.6815028,Muy Bueno,2264.11
85,3983,3,Deposito,230.8981917,Muy Bueno,3051.45
85,3983,3,Deposito,162.4572412,Bueno,2485.7
85,3983,3,Deposito,158.3513792,Regular,2380.82
85,3983,3,Deposito,136.5463182,Regular,2613.76
85,3983,3,Deposito,196.7915572,Muy Bueno,3047.31
85,3983,3,Deposito,236.6203076,Bueno,2130.57
85,3983,3,Deposito,87.74740965,Bueno,614.09
85,3983,3,Deposito,254.3295493,Muy Bueno,4475.65
85,3983,3,Deposito,88.42086576,Bueno,1148.86
85,3983,3,Deposito,137.6848073,Bueno,2419.95
85,3983,3,Deposito,190.3350868,Muy Bueno,2966.13
85,3983,3,Deposito,23.26970509,Muy Bueno,528.25
85,3983,3,Deposito,41.90308267,Regular,1089.66
85,3983,3,Deposito,128.3152492,Bueno,2382.96
85,3983,3,Deposito,64.48216042,Muy Bueno,2329.53
85,3983,3,Deposito,63.21617865,Bueno,1228.47
85,3983,3,Deposito,99.16532042,Bueno,711.54
85,3983,3,Deposito,141.8307986,Bueno,3004.87
85,3983,3,Deposito,201.5902598,Regular,2868.21
85,3983,3,Deposito,174.2840894,Bueno,1418.18
85,3983,3,Deposito,182.4164792,Bueno,1508.7
85,3983,3,Deposito,154.7563397,Muy Bueno,3313.85
85,3983,3,Deposito,119.0064026,Bueno,2508.19
85,3983,3,Deposito,182.9032356,Muy Bueno,929.66
85,3983,3,Deposito,95.37645803,Muy Bueno,1357.12
85,3983,3,Deposito,81.14526225,Bueno,1435.96
85,3983,3,Deposito,136.4233763,Regular,1552.33
85,3983,3,Deposito,201.2352744,Bueno,2015.74
85,3983,3,Deposito,176.7847018,Bueno,968.39
85,3983,3,Deposito,143.553779,Muy Bueno,2239.95
85,3983,3,Deposito,217.5720046,Muy Bueno,1214.58
85,3983,3,Deposito,87.47243057,Muy Bueno,1657.2
85,3983,3,Deposito,121.447363,Bueno,2312.79
85,3983,3,Deposito,84.85890156,Bueno,1264.5
85,3983,3,Deposito,43.56977715,Muy Bueno,2366.34
85,3983,3,Deposito,219.1817399,Bueno,2192.81
85,3983,3,Deposito,128.691526,Muy Bueno,2337.73
85,3983,3,Deposito,69.32160853,Muy Bueno,2235
85,3983,3,Deposito,85.78820285,Bueno,2594.03
85,3983,3,Deposito,58.90861462,Muy Bueno,2133.77
85,3983,3,Deposito,87.06600881,Muy Bueno,2595.67
85,3983,3,Deposito,30.94413328,Muy Bueno,1998.9
85,3983,3,Deposito,181.7593322,Bueno,2736.09
85,3983,3,Deposito,44.31997012,Bueno,1582.49
85,3983,3,Deposito,154.5398225,Bueno,2403.07
85,3983,3,Deposito,63.17873304,Bueno,2013.27
85,3983,3,Deposito,198.9204601,Regular,1922.44
85,3983,3,Deposito,130.0525678,Muy Bueno,2003.04
85,3983,3,Deposito,105.8012264,Muy Bueno,801.21
85,3983,3,Deposito,161.030489,Muy Bueno,1293.77
85,3983,3,Deposito,149.5092335,Muy Bueno,2364.24
85,3983,3,Deposito,184.3128312,Muy Bueno,2331.25
85,3983,3,Deposito,147.6541764,Muy Bueno,1758.98
85,3983,3,Deposito,138.8309598,Regular,2630.94
85,3983,3,Deposito,124.1427605,Bueno,902.18
85,3983,3,Deposito,51.74831565,Muy Bueno,2228.12
85,3983,3,Deposito,86.65440221,Bueno,2283.8
85,3983,3,Deposito,113.4366101,Bueno,1317.6
85,3983,3,Deposito,268.9422586,Muy Bueno,2098.89
85,3983,3,Deposito,134.2433635,Bueno,1366.46
85,3983,3,Deposito,96.52308229,Bueno,1801.2
85,3983,3,Deposito,312.0209262,Regular,2707.86
85,3983,3,Deposito,274.8303426,Regular,2473.01
85,3983,3,Deposito,156.2857819,Bueno,1445.01
85,3983,3,Deposito,168.8713785,Muy Bueno,2033.13
85,3983,3,Deposito,139.6162076,Bueno,2007.36
85,3983,3,Deposito,110.8938031,Muy Bueno,1798
85,3983,3,Deposito,121.2352781,Muy Bueno,632.27
85,3983,3,Deposito,228.718441,Bueno,2086.52
85,3983,3,Deposito,92.29790866,Muy Bueno,2356.73
85,3983,3,Deposito,29.59445906,Regular,2284.32
85,3983,3,Deposito,147.9882461,Bueno,2711.61
85,3983,3,Deposito,123.1060669,Bueno,2215.39
85,3983,3,Deposito,78.76082405,Muy Bueno,754.28
85,3983,3,Deposito,76.78988239,Muy Bueno,719.8
85,3983,3,Deposito,294.6982731,Bueno,2832.39
85,3983,3,Deposito,105.3440292,Muy Bueno,2542.87
85,3983,3,Deposito,200.0817733,Regular,572.91
85,3983,3,Deposito,248.8239324,Muy Bueno,3328.29
85,3983,3,Deposito,210.6325755,Regular,3072.1
85,3983,3,Deposito,63.3815968,Bueno,1926.91
85,3983,3,Deposito,213.9985111,Muy Bueno,2932.24
85,3983,3,Deposito,202.9372113,Regular,2084.48
85,3983,3,Deposito,30.32051241,Regular,1643.95
85,3983,3,Deposito,78.12281185,Bueno,2474.01
85,3983,3,Deposito,174.0479653,Regular,2197.33
85,3983,3,Deposito,207.1408106,Regular,2341.38
85,3983,3,Deposito,123.7639579,Regular,1241.28
85,3983,3,Deposito,184.3949313,Muy Bueno,2073.58
85,3983,3,Deposito,76.95852523,Muy Bueno,1112.25
85,3983,3,Deposito,208.8803788,Bueno,2924.52
85,3983,3,Deposito,30.11876525,Regular,1719.29
85,3983,3,Deposito,80.88217322,Muy Bueno,1516.05
85,3983,3,Deposito,99.95953428,Muy Bueno,1425.49
85,3983,3,Deposito,270.0934202,Muy Bueno,2401.4
85,3983,3,Deposito,177.8763326,Regular,2096.45
85,3983,3,Deposito,130.0297068,Muy Bueno,799.16
85,3983,3,Deposito,104.9001734,Muy Bueno,712.97
85,3983,3,Deposito,118.8365697,Muy Bueno,2582.99
85,3983,3,Deposito,166.5334719,Regular,1869.26
85,3983,3,Deposito,49.34976849,Regular,546.25
85,3983,3,Deposito,111.5152824,Bueno,1336.37
85,3983,3,Deposito,108.2813979,Muy Bueno,1436.14
85,3983,3,Deposito,47.67493347,Muy Bueno,865.31
85,3983,3,Deposito,118.7546386,Regular,1568.08
85,3983,3,Deposito,31.76444898,Muy Bueno,2232.44
85,3983,3,Deposito,53.93337037,Bueno,1079.02
85,3983,3,Deposito,165.9802788,Bueno,911.71
85,3983,3,Deposito,282.1672463,Bueno,2672.78
85,3983,3,Deposito,230.1502504,Bueno,2899.36
85,3983,3,Deposito,196.7806005,Muy Bueno,1254.01
85,3983,3,Deposito,56.97846902,Bueno,969.21
85,3983,3,Deposito,62.72916567,Bueno,1884.07
85,3983,3,Deposito,292.0399401,Muy Bueno,667.36
85,3983,3,Deposito,61.89214198,Muy Bueno,2294.84
85,3983,3,Deposito,121.24311,Regular,2955.37
85,3983,3,Deposito,138.6250337,Bueno,602.26
85,3983,3,Deposito,170.3287901,Muy Bueno,1461.82
85,3983,3,Deposito,57.36936577,Regular,2027.51
85,3983,3,Deposito,59.37370103,Regular,1902.75
85,3983,3,Deposito,108.2648582,Bueno,1979.45
85,3983,3,Deposito,172.3435035,Bueno,1251.81
85,3983,3,Deposito,127.7176482,Muy Bueno,2207.2
85,3983,3,Deposito,53.18441251,Bueno,2214.3
85,3983,3,Deposito,75.71695914,Regular,2381.2
85,3983,3,Deposito,99.848396,Bueno,2469.96
85,3983,3,Deposito,209.344971,Muy Bueno,2662.21
85,3983,3,Deposito,108.6253591,Bueno,564.17
85,3983,3,Deposito,165.9996273,Bueno,2316.55
85,3983,3,Deposito,157.2790847,Muy Bueno,1782.09
85,3983,3,Deposito,214.6148246,Bueno,2604.71
85,3983,3,Deposito,164.4073176,Muy Bueno,2347.95
85,3983,3,Deposito,119.4080864,Bueno,2558.79
85,3983,3,Deposito,173.6929575,Bueno,2740.21
85,3983,3,Deposito,134.7258363,Regular,1576.83
85,3983,3,Deposito,64.38512676,Muy Bueno,2485.89
85,3983,3,Deposito,56.27453141,Bueno,2266.62
85,3983,3,Deposito,70.16380874,Bueno,2254.2
85,3983,3,Deposito,41.08541037,Bueno,2077.47
85,3983,3,Deposito,103.6452093,Muy Bueno,2318.54
85,3983,3,Deposito,214.2606338,Bueno,1500.31
85,3983,3,Deposito,131.3100907,Bueno,2519.2
85,3983,3,Deposito,189.5818967,Muy Bueno,474.09
85,3983,3,Deposito,249.5119441,Muy Bueno,2525.67
85,3983,3,Deposito,94.61158221,Bueno,1548.73
85,3983,3,Deposito,39.93066074,Regular,2041.6
85,3983,3,Deposito,164.4506019,Muy Bueno,2562.42
85,3983,3,Deposito,112.7068135,Bueno,1681.67
85,3983,3,Deposito,385.6314337,Bueno,1295.93
85,3983,3,Deposito,230.2400711,Bueno,1635.8
85,3983,3,Deposito,37.64033668,Muy Bueno,1787.01
85,3983,3,Deposito,93.95527337,Muy Bueno,1384.82
85,3983,3,Deposito,43.62418735,Bueno,1307.98
85,3983,3,Deposito,230.733882,Muy Bueno,2466.5
85,3983,3,Deposito,470.085445,Muy Bueno,2452.36
85,3983,3,Deposito,306.6027544,Bueno,2953.98
85,3983,3,Deposito,205.6817612,Muy Bueno,2432.27
85,3983,3,Deposito,156.3341184,Bueno,2546.98
85,3983,3,Deposito,108.1323672,Muy Bueno,1672.4
85,3983,3,Deposito,61.2489592,Bueno,2645.22
85,3983,3,Deposito,92.06288347,Muy Bueno,2024.1
85,3983,3,Deposito,82.67568139,Muy Bueno,2070.71
85,3983,3,Deposito,68.42355684,Bueno,2740.7
85,3983,3,Deposito,130.1744657,Bueno,439.88
85,3983,3,Deposito,171.0512591,Muy Bueno,1821.62
85,3983,3,Deposito,60.08411499,Bueno,973.2
85,3983,3,Deposito,36.87012973,Muy Bueno,1658.66
85,3983,3,Deposito,94.27980626,Muy Bueno,2344.39
85,3983,3,Deposito,96.26134039,Muy Bueno,1503
85,3983,3,Deposito,99.90184426,Bueno,983.55
85,3983,3,Deposito,114.0797476,Muy Bueno,2158.3
85,3983,3,Deposito,228.1881451,Bueno,3680.74
85,3983,3,Deposito,118.4917285,Muy Bueno,2015.08
85,3983,3,Deposito,172.744541,Muy Bueno,2697.66
85,3983,3,Deposito,183.9983915,Bueno,1119.65
85,3983,3,Deposito,144.6958705,Bueno,499.16
85,3983,3,Deposito,97.60824532,Regular,2640.7
85,3983,3,Deposito,298.2510477,Bueno,2805.37
85,3983,3,Deposito,182.807394,Muy Bueno,1026.37
85,3983,3,Deposito,88.38237512,Regular,533.45
85,3983,3,Deposito,93.64730771,Regular,2726.86
85,3983,3,Deposito,264.6616881,Bueno,2442.18
85,3983,3,Deposito,187.3185882,Bueno,1089.36
85,3983,3,Deposito,143.4030937,Muy Bueno,1308.87
85,3983,3,Deposito,150.4640531,Bueno,1295.93
85,3983,3,Deposito,122.0078003,Muy Bueno,2477.01
85,3983,3,Deposito,307.6581209,Bueno,2513.91
85,3983,3,Deposito,83.53622058,Muy Bueno,2448.13
85,3983,3,Deposito,38.64110217,Bueno,2170.79
85,3983,3,Deposito,195.5169077,Muy Bueno,1986.12
85,3983,3,Deposito,41.6091998,Muy Bueno,2074.8
85,3983,3,Deposito,193.165513,Muy Bueno,3538.24
85,3983,3,Deposito,71.79712781,Muy Bueno,2010
85,3983,3,Deposito,74.91800648,Bueno,1181.64
85,3983,3,Deposito,48.83180371,Bueno,1985.19
85,3983,3,Deposito,43.38193932,Regular,896.95
85,3983,3,Deposito,88.45646066,Muy Bueno,1891.32
85,3983,3,Deposito,110.6876769,Muy Bueno,2503.47
85,3983,3,Deposito,51.67043752,Bueno,1847.23
85,3983,3,Deposito,112.8049848,Bueno,2039.36
85,3983,3,Deposito,104.9762639,Muy Bueno,2012.76
85,3983,3,Deposito,164.4126928,Muy Bueno,2158.47
85,3983,3,Deposito,91.80889519,Muy Bueno,2021.81
85,3983,3,Deposito,174.8555734,Muy Bueno,2260.85
85,3983,3,Deposito,84.54498134,Bueno,2808.82
85,3983,3,Deposito,64.21907827,Muy Bueno,2200.46
85,3983,3,Deposito,227.1977579,Bueno,2510.68
85,3983,3,Deposito,121.4135176,Bueno,450.84
85,3983,3,Deposito,142.2195478,Muy Bueno,1576.54
85,3983,3,Deposito,129.4184032,Bueno,3364.33
85,3983,3,Deposito,124.1978646,Regular,3355.39
85,3983,3,Deposito,191.6967813,Muy Bueno,844.97
85,3983,3,Deposito,142.6836479,Bueno,1809.27
85,3983,3,Deposito,92.04109711,Regular,2307.09
85,3983,3,Deposito,138.4191145,Muy Bueno,1429.06
85,3983,3,Deposito,101.2824398,Bueno,2642.98
85,3983,3,Deposito,97.48652649,Muy Bueno,2118.43
85,3983,3,Deposito,62.6104379,Regular,1574.66
85,3983,3,Deposito,83.769686,Bueno,566.48
85,3983,3,Deposito,267.6005832,Bueno,1057.42
85,3983,3,Deposito,117.3078829,Bueno,702.4
85,3983,3,Deposito,123.2352457,Bueno,1442.65
85,3983,3,Deposito,216.4167163,Bueno,1609.36
85,3983,3,Deposito,91.79388513,Bueno,1642.53
85,3983,3,Deposito,66.20183411,Bueno,430.81
85,3983,3,Deposito,127.2782226,Muy Bueno,786.63
85,3983,3,Deposito,80.78253382,Bueno,2104.17
85,3983,3,Deposito,49.63402617,Muy Bueno,1074.05
85,3983,3,Deposito,49.44348714,Regular,491.21
85,3983,3,Deposito,63.75938786,Muy Bueno,1610.35
85,3983,3,Deposito,87.0875618,Bueno,2323.06
85,3983,3,Deposito,97.00256998,Muy Bueno,2440.93
85,3983,3,Deposito,44.51424264,Bueno,1409.34
85,3983,3,Deposito,75.92808197,Muy Bueno,1493.48
85,3983,3,Deposito,121.3071459,Bueno,2519.05
85,3983,3,Deposito,137.8207523,Muy Bueno,1156.44
85,3983,3,Deposito,104.0318166,Bueno,2368.03
85,3983,3,Deposito,54.0617611,Bueno,1088.79
85,3983,3,Deposito,127.8058309,Bueno,2491.85
85,3983,3,Deposito,99.41412323,Muy Bueno,2562.91
85,3983,3,Deposito,131.2906989,Muy Bueno,1155.69
85,3983,3,Deposito,39.19772872,Muy Bueno,2151.46
85,3983,3,Deposito,321.8334402,Bueno,2306.21
85,3983,3,Deposito,51.32734298,Bueno,2038.52
85,3983,3,Deposito,161.7259904,Muy Bueno,2638.46
85,3983,3,Deposito,139.6399899,Bueno,2922.45
85,3983,3,Deposito,103.4536079,Bueno,820.17
85,3983,3,Deposito,54.94154363,Bueno,2052.3
85,3983,3,Deposito,159.7079039,Bueno,3015.07
85,3983,3,Deposito,163.9152517,Muy Bueno,3060.38
85,3983,3,Deposito,79.4735431,Muy Bueno,1924.37
85,3983,3,Deposito,40.64588165,Bueno,1974.06
85,3983,3,Deposito,99.68042166,Bueno,2508.07
85,3983,3,Deposito,110.5720879,Regular,1269.3
85,3983,3,Deposito,73.06408941,Bueno,1056.62
85,3983,3,Deposito,77.1522954,Bueno,1542.67
85,3983,3,Deposito,32.66846204,Bueno,953.03
85,3983,3,Deposito,322.0642127,Bueno,2393.46
85,3983,3,Deposito,196.3365125,Bueno,1067.17
85,3983,3,Deposito,53.98693127,Bueno,360.85
85,3983,3,Deposito,32.29009298,Muy Bueno,88.87
85,3983,3,Deposito,217.2763711,Muy Bueno,2096.23
85,3983,3,Deposito,197.3203651,Muy Bueno,1066.01
85,3983,3,Deposito,313.4655867,Bueno,2618.49
85,3983,3,Deposito,93.69220498,Muy Bueno,2067.2
85,3983,3,Deposito,113.1035626,Regular,1472.66
85,3983,3,Deposito,62.14222243,Muy Bueno,845.1
85,3983,3,Deposito,152.3781634,Muy Bueno,868.36
85,3983,3,Deposito,129.0971848,Bueno,1945.65
85,3983,3,Deposito,116.6471098,Muy Bueno,649.64
