Sucursal;Cajero;ID_Transaccion;Transaccion;Tiempo_Servicio_seg;Satisfaccion
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Muy Bueno
85;3983;3;Deposito;39;Regular
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;39;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Regular
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Malo
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;40;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Malo
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Muy Bueno
85;3983;3;Deposito;41;Regular
85;3983;3;Deposito;41;Bueno
85;3983;3;Deposito;41;Regular
